T chla,Zea,DV chla,ButFuco,HexFuco,Allo,MV chlb,Neo,Viola,Fuco,chl c1+c2,chl c3,Perid
0.13213948862578664,0.05940676544545842,0.04599135216926972,0.013071024534161048,0.04865773028286685,0.0035192939595179926,0.026802454549276038,0.0010962059143591711,0.0031689186606883545,0.0,0.0016927925012933248,0.008720194869168463,0.012010595777200348
0.25790093740542197,0.06360726296616069,0.04527180213291078,0.018610076705326578,0.07173146834718966,0.007590563600871127,0.03836352791770708,0.003394557998120314,0.005530322498644966,0.039456775423270626,0.029349203275267445,0.021780398823103203,0.01224322477891526
0.25435621945707987,0.04875493908387482,0.03447769073245871,0.018250966060078186,0.07315131387439766,0.008063755368185311,0.039324417087390595,0.0036117155945520362,0.0060534859575087615,0.03631142977432056,0.0265576806413617,0.023335012553367375,0.012680142550634285
0.24416212234192175,0.052880637051230965,0.03805208821938885,0.01772098989834154,0.06680432658150168,0.00726103145286627,0.03870172221386442,0.003214116600453179,0.005774758708286377,0.036310805951172816,0.024374147425630554,0.022220011471482986,0.012771034632989543
0.35914705234569544,0.04666836052730293,0.03420082120715095,0.02358002800635392,0.09088463182623549,0.010653115087126751,0.04595947263315726,0.004897648654731671,0.007410933775274462,0.06021072214629404,0.04593562129365551,0.03471466746876039,0.011112037287698677
0.2771627860431072,0.056344606221555196,0.04243459300615552,0.01991728937553604,0.07482717637985244,0.008498613399493617,0.039640216789869884,0.0033276740832377583,0.0060815154048536576,0.03236469532981005,0.02998055903240941,0.025309562945223824,0.011737289127074982
0.2519590796002912,0.0653254203146873,0.04507178391379437,0.01873188923604134,0.0708074514798129,0.00822235341435984,0.03790541730628859,0.002586127089835296,0.005100310655757271,0.03326337100813784,0.021925693901704346,0.021881981544961064,0.014466894244083189
0.28150965366157354,0.05905155043116444,0.03846255366069643,0.02254022014318769,0.0836823428286162,0.008784588635779644,0.040964536088128535,0.004131723727422702,0.006445024646348798,0.035598689575082706,0.037365851335445746,0.027633714653277817,0.011566680205615515
0.39460276524175397,0.05375872328816113,0.030865295150247052,0.02396380705750559,0.09630524771925383,0.011771236132625984,0.047480834787512444,0.0046592958896800735,0.007036423121080926,0.08027556166330445,0.05334630222890364,0.03802023850448126,0.01349271898320364
0.29501946768642306,0.05156921885242411,0.03258569593028496,0.018343690094400296,0.07423748951227624,0.008796143733911254,0.04048930267033175,0.003355342494582184,0.005544380702754773,0.05342073589482503,0.031189521770123373,0.026649020712538427,0.013508541910776434
0.18319028207797525,0.050911961441932246,0.03597031066572308,0.015144774875826906,0.05866136564698186,0.005666286242300668,0.030014897347271294,0.001880939006809372,0.0037545511986218846,0.02163387495033065,0.014735705483629239,0.017273909626701618,0.012715706337461486
0.15538461220433353,0.04516207246016177,0.03365366379278365,0.013654293293383128,0.05400393671638066,0.0051885174670998225,0.026975934279245106,0.001504532913602792,0.003423036228110016,0.012096113661481857,0.010729709285057898,0.013394167254614333,0.01171317701165674
0.2346784018780957,0.04604435280461968,0.03259570478513543,0.01707962856220717,0.06775044290213786,0.007663066271617031,0.03468585866982017,0.0026220100411187284,0.004925003449451747,0.03484362883580971,0.02369180870248652,0.020923125992836182,0.012578251056895843
0.3011607511035711,0.06096883163664925,0.04028117580960927,0.019864317532506455,0.08005023679085209,0.009463909166771827,0.04119128690564528,0.0036533072325209406,0.006410320870998675,0.0517524171487779,0.034720417060037534,0.02681265639130871,0.014062632696105361
0.23909706116466434,0.04593773735228803,0.028815416108885272,0.015557348266160334,0.06170650419783941,0.007420154921650617,0.03796606988384647,0.00283402765901422,0.005400024882286283,0.0355026593418269,0.02017872264291607,0.01978806065920979,0.013619815572312259
0.22651157776126724,0.05676217595810953,0.049569829711510645,0.014599279536666865,0.06086869468564922,0.006694180372999234,0.03169827735437607,0.002026489598756975,0.004044490676201596,0.02585453941567732,0.017387772291315988,0.019948495967362482,0.011844214113516355
0.1568522278472655,0.05724208506430283,0.04396056638679478,0.01362604950298176,0.05356057851746733,0.004883986346052625,0.026789065360885104,0.0012366226212252274,0.0031899757424479584,0.012426595874084127,0.005580073483893798,0.01211800937617371,0.01362606134884607
0.20326913031617658,0.05479062949508394,0.03957830546116224,0.016778334280216217,0.06443214999829883,0.006286293955226628,0.031238794003926748,0.002074504494348183,0.004031215549846811,0.025837332159620245,0.017834572972955327,0.01853130159542779,0.0129545764392766
0.24277597805591594,0.05160570885942037,0.03772461568814765,0.018344368765577407,0.0696970397824204,0.007610606275452916,0.035798044302785714,0.002756508644865896,0.004744857699376048,0.0349318980631057,0.02330932400294046,0.0228923135833151,0.01236091869262346
0.285343926781505,0.05113580514175389,0.04044032613392266,0.01988525743295788,0.07306662893343716,0.00868374259866859,0.04043439094410376,0.0038297274623370304,0.006300190839009581,0.03810678173250338,0.02706820702721792,0.02617456577684337,0.011648672546805943
0.2607379658781513,0.05209619488549132,0.04272200746732288,0.020457060320762832,0.07477077605372637,0.008300807217018884,0.0389485520902752,0.003438732194609037,0.005633999314471843,0.03346740644031036,0.028237279944180977,0.026121592843451863,0.010852220467759013
